BLOCKID,COUNTYFP,DISTRICT
240010001003217,001,02-000
240010001003218,001,02-000
240010001003219,001,02-000
240010001003220,001,02-000
240010001003221,001,02-000
240010001003222,001,02-000
240010001003223,001,02-000
240010001003224,001,02-000
240010001003225,001,02-000
240010001003226,001,02-000
240010001003227,001,02-000
240010001003228,001,02-000
240010001003229,001,02-000
240010001003230,001,02-000
240010002001000,001,16-000
240010002001001,001,16-000
240010002001002,001,16-000
240010002001003,001,16-000
240010002001004,001,16-000
240010002001005,001,16-000
240010002001006,001,16-000
240010002001007,001,16-000
240010002001008,001,16-000
240010002001009,001,16-000
240010002001010,001,16-000
240010002001011,001,16-000
240010002001012,001,16-000
240010002001013,001,16-000
240010002001014,001,16-000
240010002001015,001,16-000
240010002001016,001,16-000
240010002001017,001,16-000
240010002001018,001,16-000
240010002001019,001,16-000
240010002001020,001,16-000
240010002001021,001,16-000
240010002001022,001,16-000
240010002001023,001,16-000
240010002001024,001,16-000
240010002001025,001,16-000
240010002001026,001,16-000
240010002001027,001,16-000
240010002001028,001,16-000
240010002001029,001,16-000
240010002001030,001,16-000
240010002001031,001,16-000
240010002001032,001,16-000
240010002001033,001,16-000
240010002001034,001,16-000
240010002001035,001,16-000
240010002001036,001,16-000
240010002001037,001,16-000
240010002001038,001,16-000
240010002001039,001,16-000
240010002001040,001,16-000
240010002001041,001,16-000
240010002001042,001,16-000
240010002001043,001,16-000
240010002001044,001,16-000
240010002001045,001,16-000
240010002001046,001,16-000
240010002001047,001,16-000
240010002001048,001,16-000
240010002001049,001,16-000
240010002001050,001,16-000
240010002001051,001,16-000
240010002001052,001,16-000
240010002001053,001,16-000
240010002001054,001,16-000
240010002001055,001,16-000
240010002001056,001,16-000
240010002001057,001,16-000
240010002001058,001,16-000
240010002001059,001,16-000
240010002001060,001,16-000
240010002001061,001,16-000
240010002001062,001,16-000
240010002001063,001,16-000
240010002001064,001,16-000
240010002001065,001,16-000
240010002001066,001,16-000
240010002001067,001,16-000
240010002001068,001,16-000
240010002001069,001,16-000
240010002001070,001,16-000
240010002001071,001,16-000
240010002001072,001,16-000
240010002001073,001,16-000
240010002001074,001,16-000
240010002001075,001,16-000
240010002001076,001,16-000
240010002001077,001,16-000
240010002001078,001,16-000
240010002001079,001,16-000
240010002001080,001,16-000
240010002001081,001,16-000
240010002001082,001,16-000
240010002001083,001,16-000
240010002002000,001,21-000
240010002002001,001,21-000
240010002002002,001,21-000
240010002002003,001,21-000
240010002002004,001,21-000
240010002002005,001,21-000
240010002002006,001,21-000
240010002002007,001,21-000
240010002002008,001,21-000
240010002002009,001,21-000
240010002002010,001,21-000
240010002002011,001,21-000
240010002002012,001,21-000
240010002002013,001,21-000
240010002002014,001,21-000
240010002002015,001,21-000
240010002002016,001,21-000
240010002002017,001,21-000
240010002002018,001,21-000
240010002002019,001,34-000
240010002002020,001,34-000
240010002002021,001,34-000
240010002002022,001,34-000
240010002002023,001,21-000
240010002002024,001,34-000
240010002002025,001,34-000
240010002002026,001,34-000
240010002002027,001,34-000
240010002002028,001,34-000
240010002002029,001,21-000
240010002002030,001,21-000
240010002002031,001,21-000
240010002002032,001,21-000
240010002002033,001,21-000
240010002002034,001,21-000
240010002002035,001,21-000
240010002002036,001,34-000
240010002002037,001,34-000
240010002002038,001,34-000
240010002002039,001,34-000
240010002002040,001,34-000
240010002002041,001,34-000
240010002002042,001,34-000
240010002002043,001,34-000
240010002002044,001,21-000
240010002002045,001,21-000
240010002002046,001,21-000
240010002002047,001,34-000
240010002002048,001,34-000
240010002002049,001,34-000
240010002002050,001,21-000
240010002002051,001,21-000
240010002002052,001,21-000
240010002002053,001,21-000
240010002002054,001,21-000
240010002002055,001,21-000
240010002002056,001,21-000
240010002002057,001,34-000
240010002002058,001,21-000
240010002002059,001,21-000
240010002002060,001,21-000
240010002002061,001,21-000
240010002002062,001,21-000
240010002002063,001,21-000
240010002002064,001,21-000
240010002002065,001,21-000
