BLOCKID,COUNTYFP,DISTRICT
540019655003022,001,17
540019655003023,001,17
540019655003024,001,17
540019655003025,001,17
540019655003026,001,17
540019655003027,001,16
540019655003028,001,16
540019655003029,001,16
540019655003030,001,16
540019655003031,001,16
540019655003032,001,16
540019655003033,001,16
540019655003034,001,16
540019655003035,001,16
540019655003036,001,16
540019655003037,001,16
540019655003038,001,16
540019655003039,001,16
540019655003040,001,16
540019655003041,001,16
540019655003042,001,18
540019655003043,001,18
540019655003044,001,18
540019655003045,001,18
540019655003046,001,18
540019655003047,001,18
540019655003048,001,18
540019655003049,001,18
540019655003050,001,18
540019655003051,001,18
540019655003052,001,18
540019655003053,001,18
540019655003054,001,18
540019655003055,001,18
540019655003056,001,18
540019655003057,001,18
540019655003058,001,18
540019655003059,001,18
540019655003060,001,18
540019655003061,001,18
540019655003062,001,18
540019655003063,001,18
540019655003064,001,18
540019655003065,001,18
540019655003066,001,18
540019655003067,001,18
540019655003068,001,18
540019655003069,001,18
540019655003070,001,18
540019655003071,001,18
540019655003072,001,18
540019655003073,001,18
540019655003074,001,18
540019655003075,001,18
540019655003076,001,18
540019655003077,001,18
540019655003078,001,18
540019655003079,001,18
540019655003080,001,18
540019655003081,001,18
540019655003082,001,18
540019655003083,001,18
540019655003084,001,18
540019655003085,001,18
540019655003086,001,18
540019655003087,001,18
540019655003088,001,18
540019655003089,001,18
540019655003090,001,18
540019655003091,001,18
540019655003092,001,18
540019655003093,001,18
540019655003094,001,16
540019655003095,001,17
540019655003096,001,17
540019655003097,001,17
540019655003098,001,16
540019655003099,001,16
540019655003100,001,16
540019655003101,001,18
540019655003102,001,16
540019655003103,001,16
540019655003104,001,16
540019655003105,001,16
540019655003106,001,16
540019655003107,001,16
540019655003108,001,16
540019655003109,001,16
540019655003110,001,16
540019655003111,001,16
540019655003112,001,16
540019655003113,001,16
540019655003114,001,16
540019655003115,001,16
540019655003116,001,16
540019655003117,001,16
540019655003118,001,16
540019655003119,001,16
540019655003120,001,16
540019655003121,001,16
540019655003122,001,16
540019655003123,001,16
540019655003124,001,16
540019655003125,001,16
540019655003126,001,16
540019655003127,001,16
540019655003128,001,16
540019655003129,001,16
540019655003130,001,16
540019655003131,001,16
540019655003132,001,16
540019655003133,001,16
540019655003134,001,16
540019655003135,001,16
540019655003136,001,16
540019655003137,001,16
540019655003138,001,16
540019655003139,001,16
540019655003140,001,16
540019655003141,001,16
540019655003142,001,16
540019655003143,001,16
540019655003144,001,16
540019655003145,001,16
540019655003146,001,16
540019655003147,001,16
540019655003148,001,16
540019655003149,001,16
540019655003150,001,16
540019655003151,001,16
540019655003152,001,16
540019655003153,001,16
540019655003154,001,16
540019655003155,001,16
540019655003156,001,16
540019655003157,001,16
540019655003158,001,16
540019655003159,001,16
540019655003160,001,16
540019655003161,001,16
540019655003162,001,16
540019655003163,001,16
540019655003164,001,16
540019655003165,001,16
540019655003166,001,16
540019655003167,001,16
540019655003168,001,16
540019655003169,001,16
540019655003170,001,16
540019655003171,001,16
540019655003172,001,16
540019655003173,001,16
540019655003174,001,16
540019655003175,001,16
540019655003176,001,16
540019655003177,001,16
540019655003178,001,16
540019655003179,001,16
540019655003180,001,16
540019655003181,001,16
540019655003182,001,16
540019655003183,001,16
540019655003184,001,16
540019655003185,001,16
540019655003186,001,16
540019655003187,001,16
540019655003188,001,17
540019655003189,001,17
540019655003190,001,17
540019655003191,001,17
540019655004000,001,6
540019655004001,001,6
540019655004002,001,6
540019655004003,001,6
540019655004004,001,6
540019655004005,001,6
540019655004006,001,6
540019655004007,001,6
540019655004008,001,5
540019655004009,001,5
540019655004010,001,5
540019655004011,001,5
540019655004012,001,5
540019655004013,001,5
540019655004014,001,5
540019655004015,001,5
540019655004016,001,5
540019655004017,001,5
540019655004018,001,5
540019655004019,001,5
540019655004020,001,6
540019655004021,001,6
540019655004022,001,6
540019655004023,001,6
540019655004024,001,6
540019655004025,001,6
540019655004026,001,6
540019655004027,001,6
540019655004028,001,6
540019655004029,001,6
540019655004030,001,5
540019655004031,001,5
540019655004032,001,5
540019655004033,001,6
540019655004034,001,2
540019655004035,001,2
540019655004036,001,2
540019655004037,001,2
540019655004038,001,2
540019655004039,001,2
540019655004040,001,2
540019655004041,001,2
540019655004042,001,2
540019655004043,001,2
540019655004044,001,2
540019655004045,001,2
540019655004046,001,2
540019655004047,001,2
540019655004048,001,2
540019655004049,001,2
540019655004050,001,2
540019655004051,001,2
540019655004052,001,2
540019655004053,001,2
540019655004054,001,2
540019655004055,001,2
540019655004056,001,2
540019655004057,001,2
540019655004058,001,2
540019655004059,001,2
540019655004060,001,2
540019655004061,001,2
540019655004062,001,2
540019655004063,001,2
540019655004064,001,2
540019655004065,001,2
540019655004066,001,2
540019655004067,001,2
540019655004068,001,2
540019655004069,001,2
540019655004070,001,1
540019655004071,001,1
540019655004072,001,1
540019655004073,001,2
540019655004074,001,2
540019655004075,001,1
540019655004076,001,2
540019655004077,001,1
540019655004078,001,2
540019655004079,001,2
540019655004080,001,2
540019655004081,001,2
540019655004082,001,2
540019655004083,001,2
540019655004084,001,2
540019655004085,001,2
540019655004086,001,2
540019655004087,001,1
540019655004088,001,2
