BLOCKID,PLACEFP
540019656001032,63292
540019656001033,63292
540019656001034,63292
540019656001035,63292
540019656001036,63292
540019656001037,63292
540019656001038,63292
540019656001039,63292
540019656001040,63292
540019656001041,63292
540019656001042,63292
540019656001043,
540019656001044,
540019656001045,
540019656001046,63292
540019656001047,63292
540019656001048,63292
540019656001049,63292
540019656001050,63292
540019656001051,63292
540019656001052,63292
540019656001053,63292
540019656001054,63292
540019656001055,63292
540019656001056,63292
540019656001057,63292
540019656001058,63292
540019656001059,63292
540019656001060,
540019656001061,
540019656001062,
540019656001063,63292
540019656001064,63292
540019656001065,
540019656001066,
540019656001067,63292
540019656001068,63292
540019656001069,
540019656001070,63292
540019656001071,63292
540019656001072,63292
540019656001073,
540019656001074,
540019656001075,
540019656001076,
540019656001077,63292
540019656001078,63292
540019656001079,63292
540019656001080,63292
540019656001081,
540019656001082,
540019656002000,
540019656002001,
540019656002002,
540019656002003,63292
540019656002004,63292
540019656002005,
540019656002006,
540019656002007,
540019656002008,63292
540019656002009,63292
540019656002010,63292
540019656002011,63292
540019656002012,63292
540019656002013,63292
540019656002014,63292
540019656002015,63292
540019656002016,63292
540019656002017,
540019656002018,63292
540019656002019,63292
540019656002020,63292
540019656002021,63292
540019656002022,63292
540019656002023,63292
540019656002024,63292
540019656002025,63292
540019656002026,63292
540019656002027,63292
540019656002028,63292
540019656002029,63292
540019656002030,63292
540019656002031,63292
540019656002032,63292
540019656002033,63292
540019656002034,63292
540019656002035,63292
540019656002036,63292
540019656002037,63292
540019656002038,63292
540019656002039,63292
540019656002040,63292
540019656002041,63292
540019656002042,63292
540019656002043,63292
540019656002044,63292
540019656003000,63292
540019656003001,63292
540019656003002,63292
540019656003003,63292
540019656003004,63292
540019656003005,63292
540019656003006,63292
540019656003007,63292
540019656003008,63292
540019656003009,63292
540019656003010,63292
540019656003011,63292
540019656003012,63292
540019656003013,63292
540019656003014,63292
540019656003015,63292
540019656003016,63292
540019656003017,63292
540019656003018,63292
540019656003019,63292
540019656003020,63292
540019656003021,63292
540019656003022,63292
540019656003023,63292
540019656003024,63292
540019656003025,
540019656003026,63292
540019656003027,
540019656003028,63292
540019656003029,63292
540019656003030,63292
540019656003031,63292
540019656003032,
540019656003033,63292
540019656003034,63292
540019656003035,
540019656003036,
540019656003037,
540019656003038,
540019656003039,63292
540019656003040,63292
540019656003041,63292
540019656003042,63292
540019656003043,63292
540019656003044,
540019656004000,
540019656004001,
540019656004002,
540019656004003,
540019656004004,
540019656004005,
540019656004006,
540019656004007,
540019656004008,63292
540019656004009,63292
540019656004010,63292
540019656004011,63292
540019656004012,63292
540019656004013,63292
540019656004014,63292
540019656004015,63292
540019656004016,63292
540019656004017,63292
540019656004018,63292
540019656004019,63292
540019656004020,63292
540019656004021,63292
540019656004022,63292
540019656004023,63292
540019656004024,63292
540019656004025,63292
540019656004026,63292
540019656004027,
540019656004028,
540019656004029,
540019656004030,63292
540019656004031,63292
540019656004032,63292
540019656004033,63292
540019656004034,63292
540019656004035,63292
540019656004036,63292
540019656004037,63292
540019656004038,63292
540019656004039,63292
540019656004040,63292
540019656004041,63292
540019656004042,63292
540019656004043,63292
540019656004044,63292
540019656004045,63292
540019656004046,63292
540019656004047,63292
540019656004048,63292
540019656004049,63292
540019656004050,63292
540019656004051,63292
540019656004052,63292
540019656004053,63292
540019656004054,63292
540019656004055,63292
540019656004056,63292
540019656004057,
540019656004058,63292
540019656004059,63292
540019657001000,
540019657001001,
540019657001002,
540019657001003,
540019657001004,
540019657001005,
540019657001006,
540019657001007,
540019657001008,
540019657001009,
540019657001010,
540019657001011,
540019657001012,
540019657001013,
540019657001014,
540019657001015,
540019657001016,
540019657001017,
540019657001018,
540019657001019,
540019657001020,
540019657001021,
540019657001022,
540019657001023,
540019657001024,
540019657001025,
540019657001026,
540019657001027,
540019657001028,
540019657001029,
540019657001030,
540019657001031,
540019657001032,
540019657001033,
540019657001034,
540019657001035,
540019657001036,
540019657001037,
540019657001038,
540019657001039,
540019657001040,
540019657001041,
540019657001042,
540019657001043,
540019657001044,
540019657001045,
540019657001046,
540019657001047,
540019657001048,
540019657001049,
540019657001050,
540019657001051,
540019657001052,
540019657001053,
540019657001054,
540019657001055,
540019657001056,
540019657001057,
540019657001058,
540019657001059,
540019657001060,
540019657001061,
540019657001062,
540019657001063,
540019657001064,
540019657001065,
540019657001066,
540019657001067,
540019657001068,
540019657001069,
540019657001070,
540019657001071,
540019657001072,
540019657001073,
540019657001074,
540019657001075,
540019657001076,
540019657001077,
540019657001078,
540019657001079,
540019657001080,
540019657001081,
540019657001082,
540019657001083,
540019657001084,
540019657001085,
540019657001086,
540019657001087,
540019657001088,
540019657001089,
540019657001090,
540019657001091,
540019657001092,
540019657001093,
540019657001094,
540019657001095,
540019657001096,
540019657001097,
540019657001098,
540019657001099,
540019657001100,
540019657001101,
540019657001102,
540019657001103,
540019657001104,
540019657001105,
540019657001106,
540019657001107,
540019657001108,
540019657001109,
540019657001110,
540019657001111,
540019657001112,
540019657001113,
540019657001114,
540019657001115,
540019657001116,
540019657001117,
540019657001118,
540019657001119,
540019657001120,
540019657001121,
540019657001122,
540019657001123,63292
540019657001124,
540019657001125,
540019657001126,
540019657001127,
540019657001128,
540019657001129,
540019657001130,
540019657001131,
540019657001132,
540019657001133,
540019657001134,
540019657001135,
540019657001136,
540019657001137,
540019657001138,
540019657001139,
540019657001140,
540019657001141,63292
540019657001142,63292
540019657001143,
540019657001144,
540019657001145,
540019657001146,
540019657002000,
540019657002001,
540019657002002,
540019657002003,
540019657002004,
540019657002005,
540019657002006,
540019657002007,
540019657002008,
540019657002009,
540019657002010,
540019657002011,
540019657002012,
540019657002013,
540019657002014,
540019657002015,
540019657002016,
540019657002017,
540019657002018,
540019657002019,
540019657002020,
540019657002021,
540019657002022,
540019657002023,
540019657002024,
540019657002025,
540019657002026,
540019657002027,
540019657002028,
540019657002029,
540019657002030,
540019657002031,
540019657002032,
540019657002033,
540019657002034,
540019657002035,
540019657002036,
540019657002037,
540019657002038,
540019657002039,
540019657002040,
540019657002041,
540019657002042,
540019657002043,
540019657002044,
540019657002045,
540019657002046,
540019657002047,
540019657002048,
540019657002049,
540019657002050,
540019657002051,
540019657002052,
540019657002053,
540019657002054,
540019657002055,
540019657002056,
540019657002057,
540019657002058,
540019657002059,
540019657002060,
540019657002061,
540019657002062,
540019657002063,
540019657002064,
540019657002065,
540019657002066,
540019657002067,
540019657002068,
540019657002069,
540019657002070,
540019657002071,
540019657002072,
540019657002073,
540019657002074,
540019657002075,
540019657002076,
540019657002077,
540019657002078,
540019657002079,
540019657002080,
540019657002081,
540019657002082,
540019657002083,
540019657002084,
540019657002085,
540019657002086,
540019657002087,
540019657002088,
540019657002089,
540019657002090,
540019657002091,
540019657002092,
540019657002093,
540019657002094,
