BLOCKID,COUNTYFP,DISTRICT
460039736001227,003,VTD-5
460039736001228,003,VTD-5
460039736001229,003,VTD-5
460039736001230,003,VTD-5
460039736001231,003,VTD-5
460039736001232,003,VTD-3
460039736001233,003,VTD-3
460039736001234,003,VTD-3
460039736001235,003,VTD-3
460039736001236,003,VTD-3
460039736001237,003,VTD-6
460039736001238,003,VTD-6
460039736001239,003,VTD-3
460039736001240,003,VTD-5
460039736001241,003,VTD-5
460039736001242,003,VTD-5
460039736002000,003,VTD-5
460039736002001,003,VTD-5
460039736002002,003,VTD-5
460039736002003,003,VTD-5
460039736002004,003,VTD-7
460039736002005,003,VTD-5
460039736002006,003,VTD-5
460039736002007,003,VTD-4
460039736002008,003,VTD-4
460039736002009,003,VTD-5
460039736002010,003,VTD-5
460039736002011,003,VTD-5
460039736002012,003,VTD-7
460039736002013,003,VTD-7
460039736002014,003,VTD-5
460039736002015,003,VTD-7
460039736002016,003,VTD-7
460039736002017,003,VTD-5
460039736002018,003,VTD-5
460039736002019,003,VTD-5
460039736002020,003,VTD-7
460039736002021,003,VTD-7
460039736002022,003,VTD-7
460039736002023,003,VTD-7
460039736002024,003,VTD-7
460039736002025,003,VTD-7
460039736002026,003,VTD-7
460039736002027,003,VTD-7
460039736002028,003,VTD-7
460039736002029,003,VTD-7
460039736002030,003,VTD-7
460039736002031,003,VTD-7
460039736002032,003,VTD-7
460039736002033,003,VTD-7
460039736002034,003,VTD-7
460039736002035,003,VTD-7
460039736002036,003,VTD-7
460039736002037,003,VTD-7
460039736002038,003,VTD-7
460039736002039,003,VTD-7
460039736002040,003,VTD-7
460039736002041,003,VTD-7
460039736002042,003,VTD-7
460039736002043,003,VTD-7
460039736002044,003,VTD-7
460039736002045,003,VTD-7
460039736002046,003,VTD-7
460039736002047,003,VTD-7
460039736002048,003,VTD-7
460039736002049,003,VTD-7
460039736002050,003,VTD-7
460039736002051,003,VTD-7
460039736002052,003,VTD-7
460039736002053,003,VTD-7
460039736002054,003,VTD-7
460039736002055,003,VTD-7
460039736002056,003,VTD-7
460039736002057,003,VTD-7
460039736002058,003,VTD-7
460039736002059,003,VTD-7
460039736002060,003,VTD-7
460039736002061,003,VTD-7
460039736002062,003,VTD-7
460039736002063,003,VTD-5
460039736002064,003,VTD-5
460039736002065,003,VTD-5
460039736002066,003,VTD-5
