BLOCKID,COUNTYFP,DISTRICT
380019656001264,001,39-02
380019656001265,001,39-02
380019656001266,001,39-02
380019656001267,001,39-02
380019656001268,001,39-02
380019656001269,001,39-02
380019656001270,001,39-02
380019656001271,001,39-02
380019656001272,001,39-02
380019656001273,001,39-02
380019656001274,001,39-02
380019656001275,001,39-02
380019656001276,001,39-02
380019656001277,001,39-02
380019656001278,001,39-02
380019656001279,001,39-02
380019656001280,001,39-02
380019656001281,001,39-02
380019656001282,001,39-02
380019656001283,001,39-02
380019656001284,001,39-02
380019656001285,001,39-02
380019656001286,001,39-02
380019656001287,001,39-02
380019656001288,001,39-02
380019656001289,001,39-02
380019656001290,001,39-02
380019656001291,001,39-02
380019656001292,001,39-02
380019656001293,001,39-02
380019656001294,001,39-02
380019656001295,001,39-02
380019656001296,001,39-02
380019656001297,001,39-02
380019656001298,001,39-02
380019656001299,001,39-02
380019656001300,001,39-02
380019656001301,001,39-02
380019656001302,001,39-02
380019656001303,001,39-02
380019656001304,001,39-02
380019656001305,001,39-02
380019656001306,001,39-02
380019656001307,001,39-02
380019656001308,001,39-02
380019656001309,001,39-02
380019656001310,001,39-02
380019656001311,001,39-02
380019656001312,001,39-02
380019656001313,001,39-02
380019656001314,001,39-02
380019656001315,001,39-02
380019656001316,001,39-02
380019656001317,001,39-02
380019656001318,001,39-02
380019656001319,001,39-02
380019656001320,001,39-02
380019656001321,001,39-02
380019656001322,001,39-03
380019656001323,001,39-02
380019656001324,001,39-02
380019656001325,001,39-02
380019656001326,001,39-02
380019656001327,001,39-02
380019656001328,001,39-02
380019656001329,001,39-02
380019656001330,001,39-02
380019656001331,001,39-02
380019656001332,001,39-02
380019656001333,001,39-02
380019656001334,001,39-02
380019656001335,001,39-02
380019656001336,001,39-02
380019656001337,001,39-02
380019656001338,001,39-02
380019656001339,001,39-03
380019656001340,001,39-03
380019656001341,001,39-02
380019656002000,001,39-01
380019656002001,001,39-01
380019656002002,001,39-01
380019656002003,001,39-01
380019656002004,001,39-01
380019656002005,001,39-01
380019656002006,001,39-01
380019656002007,001,39-01
380019656002008,001,39-01
380019656002009,001,39-01
380019656002010,001,39-01
380019656002011,001,39-01
380019656002012,001,39-01
380019656002013,001,39-01
380019656002014,001,39-02
380019656002015,001,39-02
380019656002016,001,39-02
380019656002017,001,39-02
380019656002018,001,39-02
380019656002019,001,39-02
380019656002020,001,39-02
380019656002021,001,39-02
380019656002022,001,39-02
380019656002023,001,39-02
380019656002024,001,39-02
380019656002025,001,39-02
380019656002026,001,39-02
380019656002027,001,39-02
380019656002028,001,39-02
380019656002029,001,39-02
380019656002030,001,39-02
380019656002031,001,39-02
380019656002032,001,39-02
380019656002033,001,39-02
380019656002034,001,39-02
380019656002035,001,39-01
380019656002036,001,39-01
380019656002037,001,39-01
380019656002038,001,39-01
380019656002039,001,39-01
380019656002040,001,39-01
380019656002041,001,39-01
380019656002042,001,39-01
380019656002043,001,39-01
380019656002044,001,39-01
380019656002045,001,39-01
380019656002046,001,39-01
380019656002047,001,39-01
380019656002048,001,39-01
380019656002049,001,39-01
380019656002050,001,39-01
380019656002051,001,39-01
380019656002052,001,39-01
380019656002053,001,39-01
380019656002054,001,39-01
380019656002055,001,39-01
380019656002056,001,39-01
380019656002057,001,39-01
380019656002058,001,39-01
380019656002059,001,39-01
380019656002060,001,39-01
380019656002061,001,39-01
380019656002062,001,39-01
380019656002063,001,39-01
380019656002064,001,39-01
380019656002065,001,39-01
380019656002066,001,39-01
380019656002067,001,39-01
380019656002068,001,39-01
380019656002069,001,39-01
380019656002070,001,39-01
380019656002071,001,39-01
380019656002072,001,39-01
380019656002073,001,39-01
380019656002074,001,39-01
380019656002075,001,39-01
380019656002076,001,39-01
380019656002077,001,39-01
380019656002078,001,39-01
380019656002079,001,39-01
380019656002080,001,39-01
380019656002081,001,39-01
380019656002082,001,39-01
380019656002083,001,39-01
380019656002084,001,39-01
380019656002085,001,39-01
380019656002086,001,39-01
380019656002087,001,39-01
380019656002088,001,39-01
380019656002089,001,39-01
380019656002090,001,39-01
380019656002091,001,39-01
380019656002092,001,39-01
380019656002093,001,39-01
380019656002094,001,39-01
380019656002095,001,39-01
380019656002096,001,39-01
380019656002097,001,39-01
380019656002098,001,39-01
380019656002099,001,39-01
380019656002100,001,39-01
380019656002101,001,39-01
380019656002102,001,39-01
380019656002103,001,39-01
380019656002104,001,39-01
380019656002105,001,39-01
380019656002106,001,39-01
380019656002107,001,39-01
380019656002108,001,39-01
380019656002109,001,39-01
380019656002110,001,39-01
380019656002111,001,39-01
380019656002112,001,39-02
380019656002113,001,39-02
380019656002114,001,39-02
380019656002115,001,39-02
380019656002116,001,39-01
380019656002117,001,39-01
380019656002118,001,39-01
380019656002119,001,39-02
380019656002120,001,39-02
380019656002121,001,39-02
380019656002122,001,39-02
380019656002123,001,39-02
380019656002124,001,39-02
380019656002125,001,39-02
380019656002126,001,39-02
380019656002127,001,39-01
380019656002128,001,39-01
380019656002129,001,39-01
380019656002130,001,39-01
380019656002131,001,39-01
380019656002132,001,39-01
380019656002133,001,39-01
380019656002134,001,39-02
380019656002135,001,39-02
380019656002136,001,39-02
380019656002137,001,39-02
380019656002138,001,39-02
380019656002139,001,39-02
380019656002140,001,39-02
380019656002141,001,39-02
380019656002142,001,39-02
380019656002143,001,39-02
380019656002144,001,39-02
380019656002145,001,39-02
380019656002146,001,39-02
380019656002147,001,39-02
380019656002148,001,39-02
380019656002149,001,39-02
380019656002150,001,39-02
380019656002151,001,39-02
380019656002152,001,39-02
380019656002153,001,39-02
380019656002154,001,39-02
380019656002155,001,39-02
380019656002156,001,39-02
380019656002157,001,39-02
380019656002158,001,39-02
380019656002159,001,39-02
380019656002160,001,39-02
380019656002161,001,39-02
380019656002162,001,39-02
380019656002163,001,39-02
380019656002164,001,39-02
380019656002165,001,39-02
380019656002166,001,39-02
380019656002167,001,39-02
380019656002168,001,39-02
380019656002169,001,39-02
380019656002170,001,39-02
380019656002171,001,39-02
380019656002172,001,39-02
380019656002173,001,39-02
380019656002174,001,39-02
380019656002175,001,39-02
380019656002176,001,39-02
380019656002177,001,39-02
380019656002178,001,39-02
380019656002179,001,39-02
380019656002180,001,39-02
380019656002181,001,39-02
380019656002182,001,39-02
380019656002183,001,39-02
380019656002184,001,39-02
380019656002185,001,39-02
380019656002186,001,39-02
380019656002187,001,39-02
380019656002188,001,39-02
380019656002189,001,39-02
380019656002190,001,39-02
380019656002191,001,39-02
380019656002192,001,39-02
380019656002193,001,39-02
380019656002194,001,39-02
380019656002195,001,39-02
380019656002196,001,39-02
380019656002197,001,39-02
380019656002198,001,39-02
380019656002199,001,39-02
380019656002200,001,39-02
380019656002201,001,39-02
380019656002202,001,39-02
380019656002203,001,39-02
380019656002204,001,39-02
380019656002205,001,39-02
380019656002206,001,39-02
380019656002207,001,39-02
380019656002208,001,39-03
380019656002209,001,39-03
380019656002210,001,39-03
380019656002211,001,39-03
380019656002212,001,39-03
380019656002213,001,39-03
380019656002214,001,39-03
380019656002215,001,39-03
380019656002216,001,39-03
380019656002217,001,39-03
380019656002218,001,39-03
380019656002219,001,39-03
380019656002220,001,39-03
380019656002221,001,39-03
380019656002222,001,39-03
380019656002223,001,39-03
380019656002224,001,39-03
380019656002225,001,39-03
380019656002226,001,39-03
380019656002227,001,39-03
380019656002228,001,39-03
380019656002229,001,39-03
380019656002230,001,39-03
380019656002231,001,39-03
380019656002232,001,39-03
380019656002233,001,39-03
380019656002234,001,39-03
380019656002235,001,39-03
380019656002236,001,39-03
380019656002237,001,39-03
380019656002238,001,39-03
380019656002239,001,39-03
380019656002240,001,39-03
380019656002241,001,39-03
380019656002242,001,39-03
380019656002243,001,39-03
380019656002244,001,39-03
380019656002245,001,39-02
380019656002246,001,39-02
380019656002247,001,39-02
380019656002248,001,39-02
380019656002249,001,39-02
380019656002250,001,39-03
380019656002251,001,39-03
380019656002252,001,39-03
380019656002253,001,39-02
380019656002254,001,39-02
380019656002255,001,39-02
380019656002256,001,39-02
380019656002257,001,39-02
