BLOCKID,PLACEFP
320019501001455,
320019501001456,
320019501001457,
320019501001458,
320019501001459,
320019501001460,
320019501001461,
320019501001462,
320019501001463,
320019501001464,
320019501001465,
320019501001466,
320019501001467,
320019501001468,
320019501001469,
320019501001470,
320019501001471,
320019501001472,
320019501001473,
320019501001474,
320019501001475,
320019501001476,
320019501001477,
320019501001478,
320019501001479,
320019501001480,
320019501001481,
320019501001482,
320019501001483,
320019501001484,
320019501001485,
320019501001486,
320019501001487,
320019501001488,
320019501001489,
320019501001490,
320019501001491,
320019501001492,
320019501001493,
320019501001494,
320019501001495,
320019501001496,
320019501001497,
320019501001498,
320019501001499,
320019501001500,
320019501001501,
320019501001502,
320019501001503,
320019501001504,
320019501001505,
320019501001506,
320019501001507,
320019501001508,
320019501001509,
320019501001510,
320019501001511,
320019501001512,
320019501001513,
320019501001514,
320019501001515,
320019501001516,
320019501001517,
320019501001518,
320019501001519,
320019501001520,
320019501001521,
320019501001522,
320019501001523,
320019501001524,
320019501001525,
320019501001526,
320019501001527,
320019501001528,
320019501001529,
320019501001530,
320019501001531,
320019501001532,
320019501001533,
320019501001534,
320019501001535,
320019501001536,
320019501001537,
320019501001538,
320019501001539,
320019501001540,
320019501001541,
320019501001542,
320019501001543,
320019501001544,
320019501001545,
320019501001546,
320019501001547,
320019501001548,
320019501001549,
320019501001550,
320019501001551,
320019501001552,
320019501001553,
320019501001554,
320019501001555,
320019501001556,
320019501001557,
320019501001558,
320019501001559,
320019501001560,
320019501001561,
320019501001562,
320019501001563,
320019501001564,
320019501001565,
320019501001566,
320019501001567,
320019501001568,
320019501001569,
320019501001570,
320019501001571,
320019501001572,
320019501001573,
320019501001574,
320019501001575,
320019501001576,
320019501001577,
320019501001578,
320019501001579,
320019501001580,
320019501001581,
320019501001582,
320019501001583,
320019501001584,
320019501001585,
320019501001586,
320019501001587,
320019501001588,
320019501001589,
320019501001590,
320019501001591,
320019501001592,
320019501001593,
320019501001594,
320019501001595,
320019501001596,
320019501001597,
320019501001598,
320019501001599,
320019501001600,
320019501001601,24100
320019501001602,24100
320019501001603,
320019501001604,24100
320019501001605,
320019501001606,
320019501001607,
320019501001608,
320019501001609,
320019501001610,24100
320019501001611,24100
320019501001612,
320019501001613,24100
320019501001614,24100
320019501001615,24100
320019501001616,24100
320019501001617,24100
320019501001618,24100
320019501001619,
320019501001620,
320019501001621,
320019501001622,
320019501001623,
320019501001624,
320019501001625,
320019501001626,
320019501001627,
320019501001628,
320019501001629,
320019501001630,
320019501001631,
320019501001632,
320019501001633,
320019501001634,
320019501001635,
320019501001636,
320019501001637,
320019501001638,
320019501001639,
320019501001640,
320019501001641,
320019501001642,
320019501001643,
320019501001644,
320019501001645,
320019501001646,
320019501001647,
320019501001648,
320019501001649,
320019501001650,
320019501001651,
320019501001652,
320019501001653,
320019501001654,
320019501001655,
320019501001656,
320019501001657,
320019501001658,
320019501001659,
320019501001660,
320019501001661,
320019501001662,
320019501001663,
320019501001664,
320019501001665,
320019501001666,
320019501001667,
320019501001668,
320019501001669,
320019501001670,
320019501001671,
320019501001672,
320019501001673,
320019501001674,
320019501001675,
320019501001676,
320019501001677,
320019501001678,
320019501001679,
320019501001680,
320019501001681,
320019501001682,
320019501001683,
320019501001684,
320019501001685,
320019501001686,
320019501001687,
320019501001688,
320019501001689,
320019501001690,
320019501001691,
320019501001692,
320019501001693,
320019501001694,
320019501001695,
320019501001696,
320019501001697,
320019501001698,
320019501001699,
320019501001700,
320019501001701,
320019501001702,
320019501001703,
320019501001704,
320019501001705,
320019501001706,
320019501001707,
320019501001708,
320019501001709,
320019501001710,
320019501001711,
320019501001712,
320019501001713,
320019501001714,
320019501001715,
320019501001716,
320019501001717,
320019501001718,
320019501001719,
320019501001720,
320019501001721,
320019501001722,
320019501001723,
320019501001724,
320019501001725,
320019501001726,
320019501001727,
320019501001728,
320019501001729,
320019501001730,
320019501001731,
320019501001732,
320019501001733,
320019501001734,
320019501001735,
320019501001736,
320019501001737,
320019501001738,
320019501001739,
320019501001740,
320019501001741,
320019501001742,
320019501001743,
320019501001744,
320019501001745,
320019501001746,
320019501001747,
320019501001748,
320019501001749,
320019501001750,
320019501001751,
320019501001752,
320019501001753,
320019501001754,
320019501001755,
320019501001756,
320019501001757,
320019501001758,
320019501001759,
320019501001760,
320019501001761,
320019501001762,
320019501001763,
320019501001764,
320019501001765,
320019501001766,
320019501001767,
320019501001768,
320019501001769,
320019501001770,
320019501001771,
320019501001772,
320019501001773,
320019501001774,
320019501001775,
320019501001776,
320019501001777,
320019501001778,
320019501001779,
320019501001780,
320019501001781,
320019501001782,
320019501001783,
320019501001784,
320019501001785,
320019501001786,
320019501001787,
320019501001788,
320019501001789,
320019501001790,
320019501001791,
320019501001792,
320019501001793,
320019501001794,
320019501001795,
320019501001796,
320019501001797,
320019501001798,
320019501001799,
320019501001800,
320019501001801,
320019501001802,
320019501001803,
320019501001804,
320019501001805,
320019501001806,
320019501001807,
320019501001808,
320019501001809,
320019501001810,
320019501001811,24100
320019501001812,
320019501001813,
320019501001814,
320019501001815,
320019501001816,
320019501001817,
320019501001818,
320019501001819,
320019501001820,
320019501001821,
320019501001822,
320019501001823,
320019501001824,
320019501001825,
320019501001826,
320019501001827,
320019501001828,
320019501001829,
320019501001830,
320019501001831,
320019501001832,
320019501001833,
320019501001834,
320019501001835,
320019501001836,
320019501001837,
320019501001838,
320019501001839,
320019501001840,
320019501001841,
320019501001842,
320019501001843,
320019501001844,
320019501001845,
320019501001846,
320019501001847,
320019501001848,
320019501001849,
320019501001850,
320019501001851,
320019501001852,
320019501001853,
320019501001854,
320019501001855,
320019501001856,
320019501001857,
320019501001858,24100
320019501001859,24100
320019501001860,24100
320019501001861,
320019501001862,
320019501001863,
320019501001864,
320019501001865,
320019501001866,
320019501001867,
320019501001868,
320019501001869,
320019501002000,
320019501002001,
320019501002002,
320019501002003,
320019501002004,
320019501002005,
320019501002006,
320019501002007,
320019501002008,
320019501002009,
320019501002010,
320019501002011,
320019501002012,
320019501002013,
320019501002014,
320019501002015,
320019501002016,
320019501002017,
320019501002018,
320019501002019,
320019501002020,
320019501002021,
320019501002022,
320019501002023,
320019501002024,
320019501002025,
320019501002026,
320019501002027,
320019501002028,
320019501002029,
320019501002030,
320019501002031,
320019501002032,
320019501002033,
320019501002034,
320019501002035,
320019501002036,
320019501002037,
320019501002038,
320019501002039,
320019501002040,
320019501002041,
320019501002042,
320019501002043,
320019501002044,
320019501002045,
320019501002046,
320019501002047,
320019501002048,
320019501002049,
320019501002050,
320019501002051,
320019501002052,
320019501002053,
320019501002054,
320019501002055,
320019501002056,
320019501002057,
320019501002058,
320019501002059,
320019501002060,
320019501002061,
320019501002062,
320019501002063,
320019501002064,
320019501002065,
320019501002066,
320019501002067,
320019501002068,
320019501002069,
320019501002070,
320019501002071,
320019501002072,
320019501002073,
320019501002074,
320019501002075,
320019501002076,
320019501002077,
320019501002078,
320019501002079,
320019501002080,
320019501002081,
320019501002082,
320019501002083,
320019501002084,
320019501002085,
320019501002086,
320019501002087,
320019501002088,
320019501002089,
320019501002090,
320019501002091,
320019501002092,
320019501002093,
320019501002094,
320019501002095,
320019501002096,
320019501002097,
320019501002098,
320019501002099,
320019501002100,
320019501002101,
320019501002102,
320019501002103,
320019501002104,
320019501002105,
320019501002106,
320019501002107,
320019501002108,
320019501002109,
320019501002110,
320019501002111,
320019501002112,
320019501002113,
320019501002114,
320019501002115,
320019501002116,
320019501002117,
320019501002118,
320019501002119,
320019501002120,
320019501002121,
320019501002122,
320019501002123,
320019501002124,
320019501002125,
320019501002126,
320019501002127,
320019501002128,
320019501002129,
320019501002130,
320019501002131,
320019501002132,
320019501002133,
320019501002134,
320019501002135,
320019501002136,
320019501002137,
320019501002138,
320019501002139,
320019501002140,
320019501002141,
320019501002142,
320019501002143,
320019501002144,
320019501002145,
320019501002146,
320019501002147,
320019501002148,
320019501002149,
320019501002150,
320019501002151,
320019501002152,
320019501002153,
320019501002154,
320019501002155,
320019501002156,
320019501002157,
320019501002158,
320019501002159,
320019501002160,
320019501002161,
320019501002162,
320019501002163,
320019501002164,
320019501002165,
320019501002166,
320019501002167,
320019501002168,
320019501002169,
320019501002170,
320019501002171,
320019501002172,
320019501002173,
320019501002174,
320019501002175,
320019501002176,
320019501002177,
320019501002178,
320019501002179,
320019501002180,
320019501002181,
320019501002182,
320019501002183,
320019501002184,
320019501002185,
320019501002186,
320019501002187,
320019501002188,
320019501002189,
320019501002190,
320019501002191,
320019501002192,
320019501002193,
320019501002194,
320019501002195,
320019501002196,
320019501002197,
320019501002198,
320019501002199,
320019501002200,
320019501002201,
320019501002202,
320019501002203,
320019501002204,
320019501002205,
320019501002206,
320019501002207,
320019501002208,
320019501002209,
320019501002210,
320019501002211,
320019501002212,
320019501002213,
320019501002214,
320019501002215,
320019501002216,
320019501002217,
320019501002218,
320019503011000,24100
320019503011001,24100
320019503011002,24100
320019503011003,24100
320019503011004,24100
320019503011005,24100
320019503011006,24100
320019503011007,24100
320019503011008,24100
320019503011009,24100
320019503011010,24100
320019503011011,24100
320019503011012,24100
320019503011013,24100
320019503011014,24100
320019503011015,24100
320019503011016,24100
320019503011017,24100
320019503011018,24100
320019503011019,24100
320019503011020,24100
320019503011021,24100
320019503011022,24100
320019503011023,24100
320019503011024,24100
320019503011025,24100
320019503011026,24100
320019503011027,24100
